candidate_id,concept,facet_id,description,stage1_status,generated_seed_count,expected_seed_count,target_top1_count,mean_target_score,mean_target_margin,low_confidence_count,confident_wrong_count,automatic_decision,automatic_reason
slot_49__dog__r01__c002,dog,sound_or_sensory_cues,"Keen-nosed scent-follower becomes recognizable through a drawn-out lonely call across the yard, while the moment appears unstaged.",pass,3,3,3,0.6361131270726522,0.3627708355585734,0,0,accepted,meets_all_automatic_thresholds
slot_49__dog__r01__c004,dog,sound_or_sensory_cues,"Tongue-out family-companion displays a low rumble when unfamiliar movement approaches beside a narrow riverside path, while soft light preserves surface detail.",pass,3,3,3,0.6635964512825012,0.3483278751373291,0,0,accepted,meets_all_automatic_thresholds
slot_49__fox__r01__c001,fox,sound_or_sensory_cues,"Slender nighttime-forager carries sharp chattering notes near a hidden den across a calm farmyard; meanwhile, the posture remains natural.",borderline,1,3,0,0.2089778184890747,-0.1936001479625702,1,0,borderline,stage1_borderline
slot_49__fox__r01__c002,fox,sound_or_sensory_cues,"Beside scattered autumn leaves, bushy-tailed den-visitor reveals quiet yapping sounds during distant contact; nearby tracks indicate scale.",pass,3,3,3,0.6172501544157664,0.44492461532354355,1,0,borderline,ambiguous_or_below_margin
slot_49__fox__r02__c081,fox,sound_or_sensory_cues,"Within a calm farmyard, bushy-tailed den-visitor demonstrates a thin scream carrying through darkness, where the posture remains natural.",reject,1,3,0,0.11759179830551147,-0.46077167987823486,0,1,reject,stage1_reject
slot_49__fox__r02__c082,fox,sound_or_sensory_cues,"Short warning barks from dense cover distinguishes orange-chested hedgerow-stalker near scattered autumn leaves, where nearby tracks indicate scale.",borderline,1,3,0,0.28612300753593445,-0.15164372324943542,1,0,borderline,stage1_borderline
slot_49__fox__r03__c161,fox,sound_or_sensory_cues,"Orange-chested hedgerow-stalker becomes recognizable through quiet yapping sounds during distant contact, while the posture remains natural.",borderline,1,3,0,0.28238633275032043,-0.03567466139793396,1,0,borderline,stage1_borderline
slot_49__fox__r03__c162,fox,sound_or_sensory_cues,"A clear view shows amber-eyed meadow-prowler with a brief high call across evening woodland, as nearby tracks indicate scale.",reject,1,3,0,0.1336195319890976,-0.7247176915407181,0,1,reject,stage1_reject
slot_49__fox__r04__c241,fox,sound_or_sensory_cues,"Against a calm farmyard, short warning barks from dense cover defines amber-eyed meadow-prowler; the posture remains natural.",pass,3,3,3,0.6676864524682363,0.4700411210457484,0,0,accepted,meets_all_automatic_thresholds
slot_49__fox__r04__c242,fox,sound_or_sensory_cues,"Red-coated woodland-hunter carries sharp chattering notes near a hidden den across scattered autumn leaves; meanwhile, nearby tracks indicate scale.",reject,1,3,0,0.0824190229177475,-0.7563105970621109,0,1,reject,stage1_reject
slot_49__fox__r04__c243,fox,sound_or_sensory_cues,"Beside a patch of dense brush, white-tipped brush-bearer reveals quiet yapping sounds during distant contact; the setting supports the behavior.",reject,1,3,0,0.03105095960199833,-0.44534491561353207,0,1,reject,stage1_reject
slot_49__fox__r04__c247,fox,sound_or_sensory_cues,"Within a sunlit garden path, russet snowline-hunter demonstrates sharp chattering notes near a hidden den, where the setting supports the behavior.",borderline,1,3,0,0.40102419257164,-0.025790542364120483,0,0,borderline,stage1_borderline
slot_50__bear__r01__c001,bear,sound_or_sensory_cues,"Long-clawed wilderness-resident becomes recognizable through low grunts while searching along the ground, while the setting supports the behavior.",reject,1,3,0,0.0648270770907402,-0.7749400809407234,0,1,reject,stage1_reject
slot_50__bear__r01__c003,bear,sound_or_sensory_cues,"Round-eared timberland-giant displays forceful huffs when danger comes closer beside a quiet fence line, while the posture remains natural.",borderline,1,3,0,0.26813992857933044,-0.1332128345966339,1,0,borderline,stage1_borderline
slot_50__bear__r02__c081,bear,sound_or_sensory_cues,"Against a pale winter field, a loud roar across an open riverbank defines massive shaggy-forager; the setting supports the behavior.",borderline,1,3,0,0.132268488407135,-0.2886399030685425,1,0,borderline,stage1_borderline
slot_50__bear__r02__c082,bear,sound_or_sensory_cues,"Round-eared timberland-giant carries a deep warning rumble in dense woodland across a broad dirt trail; meanwhile, surrounding plants provide scale.",pass,3,3,2,0.6423862626155218,0.3131074942648411,0,1,rejected,high_confidence_wrong_class
slot_50__bear__r03__c161,bear,sound_or_sensory_cues,"Round-eared timberland-giant displays soft bawling notes from a smaller youngster beside a pale winter field, while the setting supports the behavior.",reject,1,3,0,0.053746115416288376,-0.6921876557171345,0,1,reject,stage1_reject
slot_50__bear__r03__c162,bear,sound_or_sensory_cues,"Within a broad dirt trail, broad-muzzled river-hunter demonstrates forceful huffs when danger comes closer, where surrounding plants provide scale.",pass,3,3,1,0.30736099431912106,-0.36442312349875766,0,2,rejected,high_confidence_wrong_class
slot_50__bear__r04__c241,bear,sound_or_sensory_cues,"Beside a pale winter field, broad-muzzled river-hunter reveals a deep warning rumble in dense woodland; the setting supports the behavior.",reject,1,3,0,0.004892574157565832,-0.6884488598443568,0,1,reject,stage1_reject
slot_50__bear__r04__c242,bear,sound_or_sensory_cues,"Heavy-pawed backcountry-wanderer becomes recognizable through low grunts while searching along the ground, while surrounding plants provide scale.",pass,3,3,1,0.4316757967074712,0.03588654349247614,0,2,rejected,high_confidence_wrong_class
slot_50__bear__r04__c243,bear,sound_or_sensory_cues,"A clear view shows thick-furred cave-sleeper with soft bawling notes from a smaller youngster, as the posture remains natural.",pass,3,3,2,0.5193762307365736,0.16841261088848114,0,1,rejected,high_confidence_wrong_class
slot_50__bear__r04__c244,bear,sound_or_sensory_cues,"Powerful berry-gatherer displays forceful huffs when danger comes closer beside low evening light, while nearby tracks indicate scale.",pass,3,3,3,0.6537439823150635,0.49562419950962067,0,0,accepted,meets_all_automatic_thresholds
slot_50__bear__r05__c322,bear,sound_or_sensory_cues,"Against a broad dirt trail, a loud roar across an open riverbank defines thick-furred cave-sleeper; surrounding plants provide scale.",pass,3,3,1,0.3495188156763713,-0.16243631641070047,0,2,rejected,high_confidence_wrong_class
slot_50__bear__r05__c323,bear,sound_or_sensory_cues,"Powerful berry-gatherer carries a deep warning rumble in dense woodland across a quiet fence line; meanwhile, the posture remains natural.",pass,3,3,3,0.7467271486918131,0.5940989951292673,0,0,accepted,meets_all_automatic_thresholds
slot_50__bear__r05__c325,bear,sound_or_sensory_cues,"Short-tailed mountain-roamer becomes recognizable through soft bawling notes from a smaller youngster, while the setting supports the behavior.",pass,3,3,2,0.5137515985018885,0.06728487628667305,0,1,rejected,high_confidence_wrong_class
slot_50__bear__r05__c326,bear,sound_or_sensory_cues,"A clear view shows bulky streamside-fisher with forceful huffs when danger comes closer, as surrounding plants provide scale.",pass,3,3,2,0.5375360200802485,0.2037589152654012,0,1,rejected,high_confidence_wrong_class
slot_50__bear__r06__c401,bear,sound_or_sensory_cues,"A clear view shows thick-furred cave-sleeper with low grunts while searching along the ground, as the setting supports the behavior.",pass,3,3,2,0.5705324339990815,0.15714309519777694,0,1,rejected,high_confidence_wrong_class
slot_50__bear__r06__c402,bear,sound_or_sensory_cues,"Powerful berry-gatherer displays soft bawling notes from a smaller youngster beside a broad dirt trail, while surrounding plants provide scale.",borderline,1,3,1,0.4329165816307068,0.21531422436237335,1,0,borderline,stage1_borderline
slot_50__bear__r06__c403,bear,sound_or_sensory_cues,"Within a quiet fence line, towering honey-seeker demonstrates forceful huffs when danger comes closer, where the posture remains natural.",borderline,1,3,0,0.2533034384250641,-0.05929192900657654,1,0,borderline,stage1_borderline
slot_50__bear__r06__c404,bear,sound_or_sensory_cues,"A loud roar across an open riverbank distinguishes short-tailed mountain-roamer near low evening light, where nearby tracks indicate scale.",reject,1,3,0,0.18259616196155548,-0.5755803436040878,0,1,reject,stage1_reject
slot_50__bear__r07__c481,bear,sound_or_sensory_cues,"Powerful berry-gatherer carries a loud roar across an open riverbank across a pale winter field; meanwhile, the setting supports the behavior.",borderline,1,3,0,0.2835291624069214,-0.13416796922683716,1,0,borderline,stage1_borderline
slot_50__bear__r07__c484,bear,sound_or_sensory_cues,"A clear view shows bulky streamside-fisher with soft bawling notes from a smaller youngster, as nearby tracks indicate scale.",pass,3,3,3,0.8197169701258341,0.7046223133802414,0,0,accepted,meets_all_automatic_thresholds
slot_50__bear__r07__c485,bear,sound_or_sensory_cues,"Long-clawed wilderness-resident displays forceful huffs when danger comes closer beside a shaded woodland edge, while the setting supports the behavior.",pass,3,3,3,0.7429661552111307,0.5916352743903796,0,0,accepted,meets_all_automatic_thresholds
slot_50__bear__r07__c486,bear,sound_or_sensory_cues,"Within a misty hillside, massive shaggy-forager demonstrates a loud roar across an open riverbank, where surrounding plants provide scale.",pass,3,3,3,0.9410321911176046,0.9083902842054764,0,0,accepted,meets_all_automatic_thresholds
slot_50__cat__r01__c001,cat,sound_or_sensory_cues,"Within a broad dirt trail, curled-tail home-companion demonstrates a sharp warning hiss with flattened ears, where nearby tracks indicate scale.",pass,3,3,3,0.8363649447758993,0.6836380374928316,0,0,accepted,meets_all_automatic_thresholds
slot_50__cat__r01__c002,cat,sound_or_sensory_cues,"A rising trill during a familiar greeting distinguishes whiskered house-prowler near a quiet fence line, where the setting supports the behavior.",reject,1,3,0,0.41035565733909607,-0.14842090010643005,0,1,reject,stage1_reject
slot_50__dog__r01__c001,dog,sound_or_sensory_cues,"Tongue-out family-companion displays a low rumble when unfamiliar movement approaches beside a narrow riverside path, while the viewpoint remains level.",reject,1,3,0,0.1922646015882492,-0.5756248384714127,0,1,reject,stage1_reject
slot_50__dog__r01__c002,dog,sound_or_sensory_cues,"Within a shallow stream bank, wagging household-companion demonstrates quick breathy whines beside a closed door, where its full body stays visible.",pass,3,3,3,0.9894152879714966,0.9820603287468354,0,0,accepted,meets_all_automatic_thresholds
slot_50__fox__r01__c002,fox,sound_or_sensory_cues,"Red-coated woodland-hunter displays short warning barks from dense cover beside a weathered wooden gate, while soft light preserves surface detail.",reject,1,3,0,0.409866601228714,-0.06472533941268921,0,1,reject,stage1_reject
slot_50__fox__r01__c003,fox,sound_or_sensory_cues,"Within soft morning light, white-tipped brush-bearer demonstrates sharp chattering notes near a hidden den, where the pose shows balanced proportions.",reject,1,3,0,0.13683858513832092,-0.42449983954429626,0,1,reject,stage1_reject
slot_50__fox__r02__c081,fox,sound_or_sensory_cues,"Red-coated woodland-hunter carries quiet yapping sounds during distant contact across an open grassy clearing; meanwhile, ground contact stays clear.",pass,3,3,3,0.7681369582811991,0.5470956983820846,0,0,accepted,meets_all_automatic_thresholds
slot_50__fox__r02__c082,fox,sound_or_sensory_cues,"Beside a weathered wooden gate, white-tipped brush-bearer reveals a brief high call across evening woodland; soft light preserves surface detail.",borderline,1,3,0,0.31742775440216064,-0.06276041269302368,1,0,borderline,stage1_borderline
slot_50__fox__r03__c161,fox,sound_or_sensory_cues,"Within an open grassy clearing, white-tipped brush-bearer demonstrates short warning barks from dense cover, where ground contact stays clear.",reject,1,3,0,0.04227156564593315,-0.6464049704372883,0,1,reject,stage1_reject
slot_50__fox__r03__c163,fox,sound_or_sensory_cues,"Against soft morning light, quiet yapping sounds during distant contact defines black-legged forest-shadow; the pose shows balanced proportions.",reject,1,3,0,0.11325465142726898,-0.6087784916162491,0,1,reject,stage1_reject
slot_50__fox__r04__c243,fox,sound_or_sensory_cues,"Sharp-eared field-stalker displays short warning barks from dense cover beside soft morning light, while the pose shows balanced proportions.",pass,3,3,1,0.4741014540195465,-0.043047760923703514,0,2,rejected,high_confidence_wrong_class
slot_50__fox__r04__c244,fox,sound_or_sensory_cues,"Within a sunlit garden path, russet snowline-hunter demonstrates sharp chattering notes near a hidden den, where the moment appears unstaged.",pass,3,3,3,0.6303457121054331,0.42977846413850784,1,0,borderline,ambiguous_or_below_margin
slot_50__fox__r04__c245,fox,sound_or_sensory_cues,"Quiet yapping sounds during distant contact distinguishes slender nighttime-forager near a rocky meadow, where ground contact stays clear.",pass,3,3,3,0.9075040419896444,0.8413526304066181,0,0,accepted,meets_all_automatic_thresholds
